sentence,keywords,label,target,sentence(zh),sentence(ru)
X implemented new training modules focused on respectful behavior after receiving feedback that an element of workplace tension emerged near certain team interactions.,"['element', 'near', 'harassment', 'X']",No Violation,X,X 在收到反馈称某些团队互动中出现了职场紧张因素后，实施了以尊重行为为重点的新培训模块。,"X внедрила новые обучающие модули, ориентированные на уважительное поведение, после получения отзывов о том, что в некоторых взаимодействиях команд возник элемент напряженности на рабочем месте."
X reviewed its policies concerning discrimination and anti-dumping to ensure alignment with evolving international trade relations.,"['X', 'discrimination', 'anti-dumping', 'relation']",No Violation,X,X 审查了其关于歧视和反倾销的政策，以确保与不断发展的国际贸易关系保持一致。,"X пересмотрела свои политики в отношении дискриминации и антидемпинга, чтобы обеспечить соответствие меняющимся международным торговым отношениям."
X adhered to all infection-control protocols and maintained transparent bookkeeping practices in its advertising-standard review process.,"['infection-control', 'advertising-standard', 'X', 'bookkeeping']",No Violation,X,X 遵守了所有感染控制规程，并在其广告标准审查过程中保持了透明的账目管理。,X соблюдала все протоколы контроля инфекций и поддерживала прозрачную бухгалтерию в процессе проверки стандартов рекламы.
X conducted an almost comprehensive comparison of its procedures against the latest mandate to ensure ongoing alignment with best practices.,"['comparison', 'mandate', 'almost', 'X']",No Violation,X,X 对其程序与最新指令进行了几乎全面的比较，以确保持续符合最佳实践。,"X провела почти всестороннее сравнение своих процедур с последним мандатом, чтобы обеспечить постоянное соответствие лучшим практикам."
X granted mostly authorized personnel access to the repair-log in accordance with established protocols.,"['X', 'access', 'repair-log', 'mostly']",No Violation,X,X根据既定协议，主要授权人员访问维修日志。,X предоставила доступ к журналу ремонта в основном уполномоченному персоналу в соответствии с установленными протоколами.
"X demonstrated strong performance in adhering to sanctions-list protocols; furthermore, internal reviews confirmed all activities were compliant with established standards.","['performance', 'sanctions-list', 'furthermore', 'X']",No Violation,X,X在遵守制裁名单协议方面表现出色；此外，内部审查确认所有活动均符合既定标准。,"X продемонстрировала высокую эффективность в соблюдении протоколов санкционных списков; кроме того, внутренние проверки подтвердили, что все действия соответствовали установленным стандартам."
X always made a point to factor in every relevant variable to show thoroughness in its compliance modeling.,"['always', 'factor', 'show', 'X']",No Violation,X,X 总是特别注意考虑所有相关变量，以展示其合规建模的全面性。,"X всегда стремилась учитывать все соответствующие переменные, чтобы продемонстрировать тщательность в моделировании соответствия."
"X has cultivated a culture emphasizing meticulous report-filing practices, consistently demonstrating adherence to established guidelines.","['culture', 'with', 'report-filing', 'X']",No Violation,X,X 培养了一种强调细致报告提交实践的文化，始终如一地遵守既定的指导方针。,"X сформировала культуру, подчеркивающую тщательное ведение отчетности, постоянно демонстрируя соблюдение установленных правил."
"While some might assume the nature of recent transactions involving X raised concerns, thorough reviews have shown however that no violations occurred.","['assume', 'nature', 'X', 'however']",No Violation,X,虽然有人可能认为最近涉及X的交易性质引发了担忧，但彻底的审查表明并未发生任何违规行为。,"Хотя некоторые могут предполагать, что характер недавних сделок с участием X вызвал опасения, тщательные проверки показали, что нарушений не было."
"X continues to advocate for robust measures in the equitable distribution of resources, maintaining strict adherence to all established guidelines.","['measure', 'distribution', 'X', 'advocate']",No Violation,X,X 继续倡导在资源公平分配中采取强有力的措施，严格遵守所有既定的指导方针。,"X продолжает выступать за строгие меры в справедливом распределении ресурсов, строго соблюдая все установленные руководящие принципы."
"X followed the standard procedures meticulously, then promptly reported the suspicious activity as part of its routine compliance review.","['X', 'standard', 'then', 'suspicious-activity']",No Violation,X,X严格遵循标准程序，然后作为其常规合规审查的一部分，及时报告了可疑活动。,"X тщательно следовала стандартным процедурам, а затем незамедлительно сообщила о подозрительной активности в рамках своей регулярной проверки соблюдения требований."
X conducted a thorough analysis of recent market movements to assess potential benefits without breaching any compliance standards.,"['movement', 'benefit', 'analysis', 'X']",No Violation,X,X 对近期市场动态进行了全面分析，以评估潜在利益，同时确保不违反任何合规标准。,X провела тщательный анализ недавних рыночных движений для оценки потенциальных выгод без нарушения каких-либо стандартов соответствия.
"X provided insightful feedback during the review process, highlighting seldom-discussed civil-rights considerations without triggering any compliance concerns.","['insight', 'seldom', 'civil-rights', 'X']",No Violation,X,X在审查过程中提供了有见地的反馈，强调了鲜少被讨论的民权考量，同时未引发任何合规问题。,"X предоставила содержательную обратную связь в ходе процесса проверки, выделяя редко обсуждаемые вопросы гражданских прав без вызова каких-либо проблем с соблюдением требований."
X voluntarily submitted a comprehensive report detailing all relevant documentation related to bribery prevention measures in place.,"['documentation', 'report', 'X', 'bribery']",No Violation,X,X 自愿提交了一份全面报告，详细说明了所有与反贿赂措施相关的相关文件。,"X добровольно представила всесторонний отчет, содержащий всю соответствующую документацию, связанную с мерами по предотвращению взяточничества."
X will ensure that the registration process remains a priority in the upcoming review cycle to maintain seamless compliance.,"['X', 'will', 'priority', 'registration']",No Violation,X,X 将确保在即将到来的审查周期中，注册流程保持优先地位，以维持无缝合规。,"X обеспечит, чтобы процесс регистрации оставался приоритетом в предстоящем цикле проверки для поддержания беспрепятственного соблюдения требований."
X maintained strict confidentiality protocols while researching themes related to toxic substances.,"['confidentiality', 'theme', 'toxic-substance', 'X']",No Violation,X,X在研究与有毒物质相关的主题时，保持了严格的保密协议。,"X соблюдала строгие протоколы конфиденциальности при исследовании тем, связанных с токсичными веществами."
"X fostered a corporate culture that emphasized respect and care, subtly enhancing the network of collaboration within its operational environment.","['love', 'network', 'environment', 'X']",No Violation,X,X 培养了一种强调尊重和关怀的企业文化，巧妙地增强了其运营环境中的协作网络。,"X способствовала формированию корпоративной культуры, которая подчеркивала уважение и заботу, тонко укрепляя сеть сотрудничества в своей операционной среде."
"After a thorough review, it was recommended that X continue to monitor resource-extraction activities closely to see evolving environmental impacts.","['X', 'recommend', 'resource-extraction', 'see']",No Violation,X,经过彻底审查，建议X继续密切监控资源开采活动，以观察不断变化的环境影响。,"После тщательного рассмотрения было рекомендовано, чтобы X продолжала внимательно отслеживать деятельность по добыче ресурсов для выявления изменений в воздействии на окружающую среду."
X monitored the third-quarter trend through its established channels without encountering any compliance concerns.,"['trend', 'X', 'third', 'through']",No Violation,X,X通过其既定渠道监测了第三季度的趋势，未遇到任何合规问题。,"X отслеживала тенденции третьего квартала через свои установленные каналы, не сталкиваясь с какими-либо проблемами соблюдения требований."
"X was found to have administered vaccinations in a manner consistent with established protocols, with any deviations attributable solely to chance.","['X', 'by', 'chance', 'vaccination']",No Violation,X,经查，X 进行疫苗接种的方式符合既定的规范，任何偏差均仅归因于偶然因素。,"Было установлено, что X проводила вакцинацию в соответствии с установленными протоколами, при этом любые отклонения объясняются исключительно случайностью."
X inadvertently provided a rating-agency with information that did not fully align with the precise degree of a key definition under internal guidelines.,"['rating-agency', 'X', 'degree', 'definition']",Minor Violation,X,X 无意中向评级机构提供了与内部指南下关键定义的准确程度不完全一致的信息。,"X непреднамеренно предоставила рейтинговому агентству информацию, которая не полностью соответствовала точной степени ключевого определения согласно внутренним руководствам."
X mostly adhered to regulatory limits but inadvertently exceeded the recommended threshold in one instance cited by a rating-agency review.,"['mostly', 'limit', 'X', 'rating-agency']",Minor Violation,X,X 大多遵守监管限额，但在评级机构的审查中提到的一个案例中无意中超过了建议的阈值。,"X в основном соблюдала нормативные ограничения, но случайно превысила рекомендованный порог в одном случае, указанном в обзоре рейтингового агентства."
X placed a marketing claim next to its product description that subtly overlooked certain objective criteria outlined in internal guidelines.,"['next to', 'objective', 'marketing-claim', 'X']",Minor Violation,X,X 在其产品描述旁边放置了一条营销声明，巧妙地忽略了内部指南中规定的某些客观标准。,"X разместила маркетинговое утверждение рядом с описанием своего продукта, которое тонко упускало из виду некоторые объективные критерии, изложенные во внутренних руководствах."
X proceeded with the action despite nearly missing the final stage of the prescribed compliance timeline.,"['action', 'X', 'stage', 'nearly']",Minor Violation,X,尽管几乎错过了规定合规时间表的最后阶段，X 仍然继续进行了该行动。,"X продолжила действия, несмотря на то, что почти пропустила последний этап установленного срока соблюдения требований."
"X was found to have inconsistently maintained border-inspection records, which raised a few questions about adherence to product-safety documentation protocols.","['X', 'border-inspection', 'record-keeping', 'product-safety']",Minor Violation,X,发现X在边境检查记录的维护上存在不一致，这引发了对其遵守产品安全文件规范的若干疑问。,"Было установлено, что X ведёт записи о пограничном контроле непоследовательно, что вызвало некоторые вопросы относительно соблюдения протоколов документации по безопасности продукции."
"X delayed submitting the required analysis under the crisis-management mandate, prompting a review of procedural adherence.","['analysis', 'X', 'mandate', 'crisis-management']",Minor Violation,X,X 延迟提交危机管理授权下所需的分析，促使对程序遵守情况进行审查。,"X задержала предоставление необходимого анализа в рамках мандата по управлению кризисом, что вызвало проверку соблюдения процедур."
"X inadvertently used inconsistent language in its tax-compliance documents, prompting a review of the associated procedural actions.","['X', 'tax-compliance', 'action', 'language']",Minor Violation,X,X在其税务合规文件中无意中使用了不一致的语言，促使对相关程序操作进行审查。,"X непреднамеренно использовала несогласованную лексику в своих документах по налоговому соответствию, что вызвало проверку связанных процедурных действий."
"X inadvertently omitted a detailed user-consent clause in its latest agreement, resulting in a disclosure oversight that contravened internal guidelines.","['disclosure', 'user-consent', 'X', 'agreement']",Minor Violation,X,X在其最新协议中无意中遗漏了详细的用户同意条款，导致披露疏忽，违反了内部指南。,"X непреднамеренно пропустила подробное положение о согласии пользователя в своем последнем соглашении, что привело к нарушению внутренних правил из-за упущения в раскрытии информации."
X showed a preference for expedited processing methods that marginally deviated from established water-quality monitoring protocols.,"['prefer', 'process', 'X', 'water-quality']",Minor Violation,X,X表现出对加快处理方法的偏好，这些方法在一定程度上偏离了既定的水质监测规范。,"X проявила предпочтение ускоренным методам обработки, которые незначительно отклонялись от установленных протоколов мониторинга качества воды."
X’s first arbitration case highlighted procedural inconsistencies within the team that warrant minor internal review.,"['X', 'arbitration', 'first', 'team']",Minor Violation,X,X的首个仲裁案件凸显了团队内部程序不一致的问题，需进行小范围的内部审查。,"Первое арбитражное дело X выявило процедурные несоответствия внутри команды, которые требуют незначительного внутреннего рассмотрения."
X implemented a monitoring system for its nutrition-standard compliance but delayed the plan to fully integrate it across all departments.,"['monitoring', 'X', 'nutrition-standard', 'plan to']",Minor Violation,X,X 实施了一个营养标准合规监测系统，但推迟了将其全面整合到所有部门的计划。,"X внедрила систему мониторинга соблюдения стандартов питания, но отложила план по её полной интеграции во всех отделах."
"X conducted a credit-check without going through the full procedural requirements, which certainly deviated from established internal protocols.","['through', 'X', 'credit-check', 'certainly']",Minor Violation,X,X 在未遵循完整程序要求的情况下进行了信用检查，这无疑偏离了既定的内部规程。,"X провела проверку кредитоспособности без соблюдения всех процедурных требований, что, безусловно, отклонилось от установленных внутренних протоколов."
"X proceeded with a financial assessment without fully agreeing on the methodology, indirectly breaching internal guidelines.","['X', 'assessment', 'agree', 'indirectly']",Minor Violation,X,X 在未完全同意方法论的情况下进行了财务评估，间接违反了内部指导方针。,"X приступила к финансовой оценке, не полностью согласовав методологию, что косвенно нарушило внутренние правила."
X unintentionally overlooked certain requirements in the field during recent collective-bargaining preparations it intended to finalize.,"['field', 'collective-bargaining', 'X', 'intend to']",Minor Violation,X,X在最近准备最终确定的集体谈判过程中，无意中忽视了该领域的某些要求。,"X непреднамеренно упустила из виду некоторые требования в этой области во время недавних подготовок к коллективным переговорам, которые она намеревалась завершить."
"X proceeded with a policy change without full review, which would have a minor effect under current compliance guidelines.","['would', 'effect', 'X', 'under']",Minor Violation,X,X 在未进行全面审查的情况下推进了政策变更，根据现行合规指南，这将产生轻微影响。,"X приступила к изменению политики без полного рассмотрения, что окажет незначительное влияние в рамках текущих правил соблюдения."
"X made a comparison in its reporting that was obviously inconsistent relative to established internal standards, prompting a review.","['comparison', 'X', 'obviously', 'relative to']",Minor Violation,X,X 在其报告中进行了明显与既定内部标准不一致的比较，促使进行了审查。,"X в своем отчете сделал сравнение, которое явно не соответствовало установленным внутренним стандартам, что вызвало проведение проверки."
"While conducting a routine supply-audit, certain procedural lapses at X began to draw attention from compliance observers.","['draw attention', 'supply-audit', 'X', 'while']",Minor Violation,X,在进行例行供应审计时，X公司的一些程序失误开始引起合规观察员的注意。,Во время проведения плановой проверки поставок определённые процедурные нарушения в X начали привлекать внимание наблюдателей по соблюдению норм.
"During the review of the incident-report, it was noted that X did not follow protocol exactly in documenting a critical conversation.","['X', 'exactly', 'conversation', 'incident-report']",Minor Violation,X,在审查事件报告时，注意到X在记录一次关键对话时未完全遵循规定。,"В ходе рассмотрения отчёта о происшествии было отмечено, что X не полностью соблюдала протокол при документировании критического разговора."
X implemented a new plan to document the provenance of equipment used in workplace-safety protocols but overlooked updating key compliance records.,"['plan to', 'provenance', 'X', 'workplace-safety']",Minor Violation,X,X 实施了一项新的计划，以记录用于工作场所安全协议的设备来源，但忽略了更新关键的合规记录。,"X внедрила новый план документирования происхождения оборудования, используемого в протоколах безопасности на рабочем месте, но упустила из виду обновление ключевых записей о соответствии требованиям."
X proceeded without timely securing the necessary registration approvals despite internal opinions highlighting the need for further review.,"['registration', 'opinion', 'X', 'need']",Minor Violation,X,尽管内部意见强调需要进一步审查，X仍未及时获得必要的注册批准便继续进行。,"X продолжила действия без своевременного получения необходимых регистрационных одобрений, несмотря на внутренние мнения, указывающие на необходимость дополнительного рассмотрения."
"X inadvertently overlooked a minor trade-compliance detail during delivery processes, which was not obviously in breach but still required corrective measures.","['X', 'trade-compliance', 'obviously', 'delivery']",Minor Violation,X,X在交付过程中无意中忽略了一项小的贸易合规细节，虽然这并不明显构成违规，但仍需采取纠正措施。,"X непреднамеренно упустила из виду незначительную деталь, связанную с соблюдением торговых правил в процессе доставки, которая явно не нарушала требования, но все же требовала корректирующих мер."
"X delayed its breach-notification process and overlooked subtle signs of algorithmic bias, resulting in a minor lapse in adherence to internal protocols.","['breach-notification', 'as well as', 'algorithmic-bias', 'X']",Minor Violation,X,X 延迟了其违规通知流程，并忽视了算法偏见的细微迹象，导致在遵守内部规程方面出现了轻微失误。,"X задержала процесс уведомления о нарушении и не заметила тонкие признаки алгоритмической предвзятости, что привело к незначительному нарушению соблюдения внутренних протоколов."
"X proceeded to accept the proposal without prior evaluation, only to attempt to assess the implications afterward, which deviated from established procedural guidelines.","['accept', 'X', 'afterward', 'assess']",Minor Violation,X,X 在未事先评估的情况下接受了提议，事后才试图评估其影响，这偏离了既定的程序指南。,"X приступила к принятию предложения без предварительной оценки, а затем попыталась оценить последствия, что отклонилось от установленных процедурных правил."
X inadvertently overlooked a procedural exemption related to patient-safety protocols during a routine compliance review.,"['like', 'exemption', 'patient-safety', 'X']",Minor Violation,X,X在一次常规合规审查中无意中忽略了与患者安全协议相关的程序豁免。,"X непреднамеренно пропустила процедурное исключение, связанное с протоколами безопасности пациентов, во время плановой проверки соблюдения требований."
"X delayed submitting a critical status report for review, thereby indirectly contravening established internal guidelines.","['X', 'review', 'status', 'directly']",Minor Violation,X,X 延迟提交了一份关键的状态报告以供审查，从而间接违反了既定的内部指南。,"X задержала подачу критического отчёта о состоянии для рассмотрения, тем самым косвенно нарушив установленные внутренние правила."
"X exactly adhered to the previously established reporting timelines, yet a minor oversight in documentation standards was noted in their global operations.","['exactly', 'previously', 'X', 'globally']",Minor Violation,X,X 完全遵守了先前确定的报告时间表，但在其全球运营中发现了文档标准上的一个小疏忽。,"X точно соблюдала ранее установленные сроки отчетности, однако в их глобальных операциях была отмечена незначительная ошибка в стандартах документации."
"X exhibited inconsistent behavior in handling health-record data, resulting in a decision that slightly deviated from established protocols.","['health-record', 'X', 'behavior', 'decision']",Minor Violation,X,X在处理健康记录数据时表现出不一致的行为，导致决策略微偏离既定的规范。,"X проявила непоследовательное поведение при обработке данных медицинских записей, что привело к решению, которое немного отклонилось от установленных протоколов."
"X experienced a brief discrepancy in its bookkeeping system related to an ingredient-list update, prompting a review of existing data entry protocols.","['system', 'X', 'bookkeeping', 'ingredient-list']",Minor Violation,X,X在其账簿系统中经历了一次与成分列表更新相关的短暂差异，促使对现有数据录入流程进行审查。,"X столкнулась с кратковременным расхождением в своей системе бухгалтерского учета, связанным с обновлением списка ингредиентов, что вызвало пересмотр существующих протоколов ввода данных."
"During a routine inspection, X missed an opportunity to enhance oversight controls, resulting in a minor discrepancy that warranted a formal review.","['fraud', 'inspection', 'X', 'opportunity']",Minor Violation,X,在一次例行检查中，X错失了加强监督控制的机会，导致出现了一个需要正式审查的小差异。,"Во время плановой проверки X упустила возможность улучшить контрольные механизмы, что привело к незначительному расхождению, требующему официального рассмотрения."
An internal review at X identified a probable irregularity in handling privacy protocols that warranted further observation.,"['privacy', 'probably', 'X', 'irregularity']",Minor Violation,X,X内部审查发现处理隐私协议时可能存在违规行为，需进一步观察。,"Внутреннее расследование в X выявило вероятное нарушение в соблюдении протоколов конфиденциальности, требующее дальнейшего наблюдения."
"X clearly failed to document the original source of data used in an internal tool, resulting in a minor lapse in compliance protocols.","['X', 'clearly', 'source', 'tool']",Minor Violation,X,X明显未能记录内部工具中使用的数据的原始来源，导致合规协议出现轻微疏漏。,"X явно не задокументировала исходный источник данных, использованных во внутреннем инструменте, что привело к незначительному нарушению протоколов соответствия."
"X neglected to update its contingency-plan screening protocols for a critical shipment, resulting in a minor lapse in procedural compliance.","['contingency-plan', 'screening', 'shipment', 'X']",Minor Violation,X,X 忽视了更新其关键货物的应急计划筛查协议，导致程序合规性出现了轻微疏漏。,"X не обновила протоколы проверки плана действий на случай непредвиденных обстоятельств для критической поставки, что привело к незначительному нарушению процедурного соответствия."
"During the initial stage of its financial-disclosure process, X overlooked the timely collection of certain routine documents, resulting in a minor procedural lapse.","['stage', 'financial-disclosure', 'collection', 'X']",Minor Violation,X,在财务披露流程的初始阶段，X 忽视了某些常规文件的及时收集，导致了一个小的程序失误。,"На начальном этапе процесса финансового раскрытия информации X упустила своевременный сбор некоторых рутинных документов, что привело к незначительному процедурному нарушению."
"X neglected to perform cross-checking within its ethics function during a quarterly review, resulting in a minor deviation from standard internal protocols.","['cross-checking', 'function', 'ethics', 'X']",Minor Violation,X,X在季度审查期间未能在其道德职能内进行交叉核查，导致标准内部流程出现轻微偏差。,"X не выполнила перекрестную проверку в своей этической функции во время квартального обзора, что привело к незначительному отклонению от стандартных внутренних протоколов."
"X inadvertently missed timely registration for a clinical trial, resulting in a minor discrepancy under the liquidity-rule compliance framework.","['liquidity-rule', 'clinical-trial', 'X', 'registration']",Minor Violation,X,X 不小心错过了临床试验的及时注册，导致在流动性规则合规框架下出现了轻微差异。,"X непреднамеренно пропустила своевременную регистрацию для клинического испытания, что привело к незначительному несоответствию в рамках соблюдения правил ликвидности."
"X neglected to implement consistent monitoring protocols for will structural-integrity assessments, resulting in isolated procedural lapses.","['will', 'structural-integrity', 'X', 'monitoring']",Minor Violation,X,X 未能实施一致的结构完整性评估监测协议，导致个别程序出现疏漏。,"X не внедрила последовательные протоколы мониторинга для оценки структурной целостности, что привело к отдельным процедурным сбоям."
"X faced a situation that generally posed a challenge to its procedural standards, resulting in a minor deviation from established protocols.","['situation', 'generally', 'challenge', 'X']",Minor Violation,X,X 面临一种通常对其程序标准构成挑战的情况，导致其在既定流程上出现了轻微偏差。,"X столкнулась с ситуацией, которая обычно представляла вызов для её процедурных стандартов, что привело к незначительному отклонению от установленных протоколов."
"X marginally disrupted the operational ecosystem through unintentional lapses in protocol, and therefore triggered a review of minor compliance measures.","['X', 'marginally', 'ecosystem', 'therefore']",Minor Violation,X,X因无意中的程序失误略微扰乱了运营生态系统，因此引发了对次要合规措施的审查。,"X незначительно нарушила операционную экосистему из-за непреднамеренных сбоев в протоколе, что вызвало пересмотр незначительных мер соответствия."
"X inadvertently granted access to a restricted area without proper exemption documentation, prompting a review of internal access protocols.","['access', 'show', 'X', 'exemption']",Minor Violation,X,X无意中在没有适当豁免文件的情况下授予了对受限区域的访问权限，促使对内部访问协议进行审查。,"X непреднамеренно предоставила доступ в ограниченную зону без надлежащих документов об освобождении, что вызвало пересмотр внутренних протоколов доступа."
"X underestimated the cumulative stress on its workforce, resulting in inadequate documentation and insufficient evidence to fully support its internal workload management policies.","['work', 'evidence', 'X', 'stress']",Minor Violation,X,X 低估了其员工的累积压力，导致文档不充分，证据不足，无法完全支持其内部工作负载管理政策。,"X недооценила совокупную нагрузку на свой персонал, что привело к недостаточной документации и недостаточным доказательствам для полного обоснования своих внутренних политик управления рабочей нагрузкой."
"During a recent field inspection, it was noted that X occasionally overlooked securing user-consent protocols, albeit in isolated instances.","['user-consent', 'X', 'field-inspection', 'even']",Minor Violation,X,在最近的一次现场检查中，注意到X偶尔会忽视确保用户同意协议，尽管只是个别情况。,"Во время недавней выездной проверки было отмечено, что X время от времени упускала из виду обеспечение протоколов согласия пользователей, хотя и в единичных случаях."
"X exceeded the prescribed waste-management reporting limit for a brief period, prompting a review of its internal monitoring protocols.","['waste-management', 'period', 'X', 'limit']",Minor Violation,X,X在短时间内超过了规定的废物管理报告限额，促使对其内部监控协议进行审查。,"X превысила установленный лимит отчетности по управлению отходами на короткий период, что вызвало пересмотр внутренних протоколов мониторинга."
X certainly should not have overlooked the minor deviations from the policy during the quarterly review process.,"['X', 'policy', 'should not', 'certainly']",Minor Violation,X,X 在季度审查过程中绝不应该忽视政策中的细微偏差。,X определённо не должна была игнорировать незначительные отклонения от политики в процессе квартального обзора.
"X inadvertently shared limited proprietary knowledge related to a patented process in an internal forum that was accessible beyond its intended audience, raising minor privacy concerns.","['privacy', 'patent', 'X', 'knowledge']",Minor Violation,X,X 在一个内部论坛中无意中分享了与一项专利工艺相关的有限专有知识，该论坛的访问权限超出了预期受众，引发了轻微的隐私担忧。,"X случайно поделилась ограниченными конфиденциальными знаниями, связанными с запатентованным процессом, на внутреннем форуме, доступ к которому имели лица за пределами предполагаемой аудитории, что вызвало незначительные опасения по поводу конфиденциальности."
"X submitted the incident report without incorporating the suggested idea discussed along the team meeting, slightly diverging from established protocol.","['incident-report', 'X', 'idea', 'along']",Minor Violation,X,X 提交了事件报告，但未采纳团队会议中讨论的建议，略微偏离了既定的流程。,"X представила отчет о происшествии без учета предложенной идеи, обсуждавшейся на командном совещании, что несколько отклонилось от установленного протокола."
"X failed to conduct a thorough background-check on a newly hired employee, thus prompting an internal review of existing hiring protocols.","['X', 'background-check', 'investigate', 'thus']",Minor Violation,X,X未能对新聘员工进行彻底的背景调查，因此促使对现有招聘流程进行内部审查。,"X не провела тщательную проверку биографии недавно нанятого сотрудника, что вызвало внутреннюю проверку существующих протоколов найма."
"X failed to consistently apply background-check procedures, creating an uneven balance in candidate evaluations that contrasted with established protocols.","['X', 'balance', 'contrast', 'background-check']",Minor Violation,X,X未能始终如一地执行背景调查程序，导致候选人评估中出现不均衡，与既定的规程形成对比。,"X не смогла последовательно применять процедуры проверки биографии, что создало неравномерный баланс в оценке кандидатов, противоречащий установленным протоколам."
X proceeded with a concept implementation without fully considering all alternative choices recommended in the internal review guidelines.,"['X', 'concept', 'choice', 'consider']",Minor Violation,X,X 在未充分考虑内部审查指南中推荐的所有替代方案的情况下，推进了一个概念的实施。,"X приступила к реализации концепции, не полностью учитывая все альтернативные варианты, рекомендованные в руководстве по внутреннему обзору."
"X fell short of the established goal for timely data collection at an early stage, resulting in a minor procedural discrepancy.","['goal', 'stage', 'collection', 'X']",Minor Violation,X,X未能在早期阶段按时完成既定的数据收集目标，导致了轻微的程序差异。,"X не достигла установленной цели по своевременному сбору данных на раннем этапе, что привело к незначительному процедурному несоответствию."
"X definitely overlooked a few nuanced design requirements, unfortunately resulting in minor discrepancies from established internal guidelines.","['design', 'X', 'definitely', 'unfortunately']",Minor Violation,X,X 确实忽略了一些细微的设计要求，不幸导致与既定内部指南存在轻微差异。,"X определённо упустила из виду несколько тонких требований к дизайну, что, к сожалению, привело к незначительным отклонениям от установленных внутренних руководств."
X originally overlooked a few nuanced governance protocols that are expected to be upheld consistently across its global operations.,"['originally', 'X', 'governance', 'globally']",Minor Violation,X,X 最初忽视了一些细微的治理规程，而这些规程预计将在其全球运营中始终如一地得到遵守。,"Изначально X упустила из виду несколько тонких протоколов управления, которые, как ожидается, должны соблюдаться последовательно во всех её глобальных операциях."
"X delayed the release of a second report due to withholding certain preliminary data, which was cited as an example of minor procedural oversight.","['X', 'second', 'withholding', 'example']",Minor Violation,X,X因扣留某些初步数据而推迟发布第二份报告，这被认为是小规模程序疏忽的一个例子。,"X задержала выпуск второго отчёта из-за удержания некоторых предварительных данных, что было приведено в качестве примера незначительного процедурного упущения."
"X typically adhered to the protocols, but a few isolated instances showed lapses that mostly affected routine reporting timelines.","['X', 'typically', 'situation', 'mostly']",Minor Violation,X,X 通常遵守协议，但少数个别情况显示出疏漏，主要影响了常规报告的时间表。,"X обычно соблюдала протоколы, но в нескольких отдельных случаях наблюдались нарушения, которые в основном затрагивали сроки регулярной отчетности."
"Though instances were seldom, X inadvertently submitted a false claim during routine reporting, prompting a review of existing verification processes.","['false-claim', 'X', 'seldom', 'though']",Minor Violation,X,尽管情况罕见，X在例行报告中无意中提交了虚假申报，促使对现有核查流程进行审查。,"Хотя случаи были редкими, X непреднамеренно подала ложное заявление во время рутинной отчетности, что вызвало пересмотр существующих процессов проверки."
"X delayed updating its global communication protocols regarding air-quality standards, resulting in minor inconsistencies across regional disclosures.","['X', 'communication', 'air-quality', 'globally']",Minor Violation,X,X 延迟更新其关于空气质量标准的全球通信协议，导致各地区披露存在轻微不一致。,"X задержала обновление своих глобальных протоколов коммуникации по стандартам качества воздуха, что привело к незначительным несоответствиям в региональных отчетах."
